id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0714753,2,2016-06-19 20:57:51,2016-06-19 21:04:17,6,-73.97174072265625,40.75020980834961,-73.97322082519531,40.73857116699219,N,386
id3948083,2,2016-03-11 20:27:01,2016-03-11 20:36:39,1,-73.94793701171875,40.77048110961913,-73.97380065917967,40.78295516967773,N,578
id0201039,2,2016-06-02 18:14:38,2016-06-02 18:25:18,5,-73.98107147216798,40.767723083496094,-73.97505950927734,40.765132904052734,N,640
id2148302,2,2016-05-28 11:56:12,2016-05-28 12:04:21,1,-73.95028686523438,40.7755012512207,-73.9388198852539,40.805000305175774,N,489
id0871755,2,2016-03-03 07:45:38,2016-03-03 07:49:13,1,-73.97559356689453,40.745418548583984,-73.97738647460938,40.73894119262695,N,215
id2310826,2,2016-04-29 17:38:06,2016-04-29 17:51:31,1,-73.98152160644531,40.78079605102539,-73.95578002929686,40.78049850463867,N,805
id2347186,2,2016-06-08 17:31:40,2016-06-08 17:41:42,1,-73.99242401123048,40.73848342895508,-74.00598907470702,40.723915100097656,N,602
id0655494,2,2016-01-19 07:46:42,2016-01-19 07:57:54,1,-73.99083709716798,40.72817993164063,-74.00456237792967,40.70751953125,N,672
id0326377,1,2016-06-18 20:42:46,2016-06-18 21:07:11,1,-73.99156188964845,40.77047348022461,-74.00421905517578,40.707229614257805,N,1465
id3818069,1,2016-04-01 11:03:45,2016-04-01 11:16:55,1,-74.00099182128906,40.73633193969727,-73.99729919433594,40.747024536132805,N,790
id1349914,1,2016-03-06 20:58:33,2016-03-06 21:38:05,4,-73.78921508789062,40.64166641235352,-73.97447967529298,40.671783447265625,N,2372
id0227274,1,2016-01-13 08:05:44,2016-01-13 08:23:59,1,-73.97405242919923,40.75099563598633,-74.01362609863281,40.715145111083984,Y,1095
id1604496,1,2016-06-05 21:11:36,2016-06-05 21:18:47,1,-73.9780044555664,40.754764556884766,-73.9671401977539,40.75969314575195,N,431
id3770959,1,2016-04-01 06:28:10,2016-04-01 07:01:44,2,-73.86652374267578,40.770938873291016,-73.98886871337889,40.74849319458008,N,2014
id0093930,1,2016-05-05 12:42:30,2016-05-05 12:54:41,1,-73.99371337890625,40.75162124633789,-73.98197937011719,40.7634391784668,N,731
id3105788,1,2016-01-07 21:40:23,2016-01-07 22:00:52,1,-73.93546295166014,40.850933074951165,-73.99136352539062,40.751224517822266,N,1229
id0323148,2,2016-04-26 18:10:09,2016-04-26 18:28:50,1,-73.98331451416014,40.744136810302734,-73.95188903808595,40.7734260559082,N,1121
id1275924,1,2016-03-25 23:06:29,2016-03-25 23:18:18,1,-73.9810791015625,40.73404312133789,-73.93075561523438,40.804058074951165,N,709
id1670218,2,2016-06-04 14:40:58,2016-06-04 14:47:09,6,-73.96256256103516,40.76348876953125,-73.96790313720702,40.77111053466797,N,371
id0026847,2,2016-06-10 17:50:53,2016-06-10 18:03:21,1,-73.98005676269531,40.7457389831543,-73.96749114990233,40.753700256347656,N,748
id3505725,2,2016-02-27 11:33:17,2016-02-27 11:38:33,1,-73.95403289794923,40.77885055541992,-73.95742797851561,40.769901275634766,N,316
id2770775,2,2016-02-02 10:13:01,2016-02-02 10:33:00,6,-73.98116302490233,40.72987365722656,-74.0077896118164,40.75163650512695,N,1199
id1276226,2,2016-02-22 22:00:00,2016-02-22 22:12:55,2,-73.98823547363281,40.749073028564446,-74.01272583007811,40.7186279296875,N,775
id3014202,1,2016-04-27 22:55:52,2016-04-27 23:08:25,1,-74.0019989013672,40.740772247314446,-73.97589111328125,40.76100158691406,N,753
id1920005,2,2016-01-03 23:09:40,2016-01-03 23:16:50,1,-73.99203491210938,40.75953674316406,-73.97914123535155,40.75283432006836,N,430
id3234405,1,2016-04-28 22:31:07,2016-04-28 22:36:07,1,-73.98081970214844,40.71349334716797,-73.98262786865233,40.72322463989258,N,300
id3316452,2,2016-03-05 23:25:46,2016-03-05 23:39:15,2,-73.98046875,40.74251174926758,-73.94738006591797,40.773529052734375,N,809
id3915732,1,2016-05-03 09:28:56,2016-05-03 09:45:41,1,-73.96355438232422,40.76165008544922,-73.98379516601561,40.74972152709961,N,1005
id1047911,1,2016-01-12 09:28:15,2016-01-12 09:38:05,1,-73.98191833496092,40.74331665039063,-73.99124908447266,40.74882125854492,N,590
id0785976,2,2016-04-30 20:35:36,2016-04-30 21:21:08,1,-73.7767105102539,40.64530944824219,-73.98512268066406,40.72835159301758,N,2732
id1325185,1,2016-02-23 15:07:13,2016-02-23 15:28:11,2,-73.97636413574217,40.76471328735352,-73.99225616455078,40.74928665161133,N,1258
id1607096,2,2016-01-27 15:50:45,2016-01-27 16:06:34,2,-73.9787826538086,40.75053024291992,-73.9728012084961,40.76198959350586,N,949
id0428937,2,2016-02-14 15:06:58,2016-02-14 15:49:08,1,-73.80191040039062,40.647171020507805,-74.00627136230467,40.73984146118164,N,2530
id0941122,2,2016-04-14 08:24:41,2016-04-14 08:36:32,1,-73.98216247558594,40.773681640625,-73.97525024414062,40.75741958618164,N,711
id3626276,2,2016-04-20 09:01:18,2016-04-20 09:11:43,1,-73.99730682373048,40.74066162109375,-73.99774169921875,40.72169876098633,N,625
id0080727,1,2016-05-03 21:10:06,2016-05-03 21:28:46,1,-73.99008178710938,40.73512649536133,-74.01025390625,40.719085693359375,N,1120
id0695887,1,2016-03-27 22:31:26,2016-03-27 22:33:49,2,-74.00167846679686,40.74093627929688,-74.0015869140625,40.73759460449219,N,143
id2837660,1,2016-03-10 21:22:19,2016-03-10 21:38:18,1,-73.98353576660156,40.744022369384766,-73.98821258544923,40.759647369384766,N,959
id2194191,1,2016-04-02 18:41:46,2016-04-02 19:20:23,1,-73.79010772705078,40.643497467041016,-73.95830535888672,40.81142425537109,N,2317
id2475844,2,2016-05-31 04:51:16,2016-05-31 05:10:47,1,-73.99714660644531,40.7569465637207,-73.87076568603516,40.773807525634766,N,1171
id0148374,2,2016-05-15 09:09:26,2016-05-15 09:18:02,6,-73.99551391601561,40.7169075012207,-74.01029205322266,40.701934814453125,N,516
id3648507,2,2016-05-29 02:57:54,2016-05-29 03:06:07,2,-74.00414276123048,40.75189971923828,-73.99244689941406,40.74026107788086,N,493
id0294653,1,2016-04-07 09:01:17,2016-04-07 09:17:48,1,-73.98597717285155,40.722286224365234,-73.98757934570312,40.74093246459961,N,991
id1713543,1,2016-03-28 11:36:16,2016-03-28 11:46:42,1,-73.98362731933594,40.76652908325195,-73.9715805053711,40.76087188720703,N,626
id2884043,1,2016-03-27 13:38:04,2016-03-27 13:50:00,1,-73.97518920898438,40.75897216796875,-73.98793029785155,40.74907684326172,N,716
id0875366,1,2016-05-16 21:42:33,2016-05-16 21:45:26,1,-73.97316741943358,40.75514221191406,-73.97676086425781,40.748416900634766,N,173
id1341813,1,2016-06-07 13:23:33,2016-06-07 13:53:10,2,-73.97218322753906,40.75843811035156,-74.01532745361328,40.71140670776367,N,1777
id3605116,2,2016-01-16 09:15:30,2016-01-16 09:19:46,5,-73.98697662353516,40.75946044921875,-73.99195098876953,40.74922943115234,N,256
id3495583,2,2016-02-04 16:28:29,2016-02-04 16:37:38,1,-73.95034790039062,40.78374862670898,-73.95536041259764,40.77603149414063,N,549
id0107899,1,2016-06-27 11:59:59,2016-06-27 12:39:34,1,-73.98246002197266,40.74585723876953,-73.99371337890625,40.757171630859375,N,2375
id0239328,2,2016-02-11 14:48:45,2016-02-11 14:55:24,6,-73.96673583984375,40.76087951660156,-73.95532989501953,40.76503753662109,N,399
id3256390,1,2016-05-26 20:42:12,2016-05-26 20:51:06,1,-74.00211334228516,40.730026245117195,-74.002685546875,40.74365234375,N,534
id0104851,1,2016-06-11 05:35:22,2016-06-11 05:39:50,1,-73.97476959228516,40.74210739135742,-73.98445129394531,40.74850082397461,N,268
id2059621,2,2016-02-07 01:52:24,2016-02-07 01:57:10,5,-74.0053482055664,40.7286262512207,-74.00535583496092,40.72372817993164,N,286
id0635991,2,2016-01-05 20:30:35,2016-01-05 20:57:27,1,-73.9552230834961,40.7799186706543,-74.00507354736328,40.73725509643555,N,1612
id2713630,2,2016-03-05 10:15:47,2016-03-05 10:21:33,1,-73.9909896850586,40.74205017089844,-73.99228668212889,40.73564147949219,N,346
id2315805,2,2016-06-07 07:54:53,2016-06-07 07:58:00,1,-73.98272705078125,40.78231048583984,-73.98902893066406,40.77365112304688,N,187
id3389962,2,2016-04-29 15:03:50,2016-04-29 15:32:22,5,-73.86344909667967,40.77000045776367,-73.9725570678711,40.755950927734375,N,1712
id0351485,1,2016-03-20 16:14:19,2016-03-20 16:17:04,1,-73.98542022705078,40.74763488769531,-73.99149322509764,40.744022369384766,N,165
id3805467,2,2016-02-15 04:17:17,2016-02-15 04:29:08,2,-74.00019073486328,40.73055648803711,-73.97929382324217,40.78006362915039,N,711
id3783870,1,2016-01-29 14:28:50,2016-01-29 14:56:35,1,-73.96206665039062,40.767890930175774,-73.87305450439453,40.77428817749024,N,1665
id2847500,1,2016-02-21 03:55:28,2016-02-21 03:56:42,1,-73.98760223388672,40.756103515625,-73.99090576171875,40.750972747802734,N,74
id2821756,1,2016-01-10 23:39:37,2016-01-10 23:59:45,1,-73.93792724609375,40.84782791137695,-73.9402847290039,40.79796600341797,N,1208
id3816818,2,2016-01-25 18:44:10,2016-01-25 18:51:05,1,-74.00105285644531,40.76197052001953,-73.99000549316406,40.759292602539055,N,415
id3526717,1,2016-04-05 07:31:33,2016-04-05 07:43:34,1,-73.95643615722656,40.77576446533203,-73.98204803466798,40.75817108154297,N,721
id2527452,1,2016-04-23 19:39:39,2016-04-23 19:44:26,1,-73.9821014404297,40.77002716064453,-73.989990234375,40.77301025390625,N,287
id0909147,2,2016-03-04 02:53:46,2016-03-04 03:10:14,3,-73.99263000488281,40.7187385559082,-74.0043716430664,40.74245834350586,N,988
id1648400,2,2016-03-09 15:09:13,2016-03-09 15:14:10,1,-73.98198699951173,40.74330139160156,-73.99040985107422,40.73505401611328,N,297
id1433899,2,2016-03-26 09:37:08,2016-03-26 09:42:41,1,-73.99510955810547,40.734180450439446,-74.00030517578125,40.72055816650391,N,333
id1780543,2,2016-02-26 20:47:12,2016-02-26 20:49:43,1,-73.97300720214845,40.785133361816406,-73.96715545654298,40.78802490234375,N,151
id1061608,1,2016-03-01 18:18:25,2016-03-01 18:31:06,1,-74.00594329833984,40.7445182800293,-73.99174499511719,40.726829528808594,N,761
id2092061,2,2016-01-17 00:16:15,2016-01-17 00:40:18,6,-73.97833251953125,40.72480010986328,-73.99012756347656,40.689491271972656,N,1443
id2146022,1,2016-02-22 17:59:34,2016-02-22 18:25:13,1,-73.98146057128906,40.76434326171875,-73.98969268798828,40.72952651977539,N,1539
id1068407,1,2016-04-26 07:14:34,2016-04-26 07:24:06,1,-73.955322265625,40.81999588012695,-73.97798919677734,40.78640365600586,N,572
id3827220,2,2016-04-23 15:02:09,2016-04-23 15:36:42,1,-73.78864288330078,40.641578674316406,-73.95437622070312,40.598270416259766,N,2073
id2393548,1,2016-06-12 15:04:16,2016-06-12 15:09:13,1,-73.96978759765625,40.7505111694336,-73.97261047363281,40.75897216796875,N,297
id2096167,2,2016-04-28 23:43:19,2016-04-28 23:52:28,1,-73.97989654541014,40.75894927978516,-73.98497772216798,40.7810173034668,N,549
id0690890,1,2016-01-15 22:45:25,2016-01-15 22:57:40,1,-73.98190307617188,40.76252746582031,-73.97730255126953,40.78256607055664,N,735
id1822986,1,2016-01-06 21:29:40,2016-01-06 21:41:22,1,-73.9449462890625,40.834266662597656,-73.96477508544923,40.806678771972656,N,702
id2041399,1,2016-04-27 15:20:09,2016-04-27 16:15:10,1,-73.97264862060547,40.75837707519531,-73.78984069824217,40.64699172973633,N,3301
id0828208,1,2016-06-08 11:45:33,2016-06-08 11:50:01,2,-73.9793472290039,40.75017166137695,-73.98550415039062,40.74111557006836,N,268
id2601797,1,2016-03-16 10:45:19,2016-03-16 10:51:03,2,-73.98996734619139,40.75649642944336,-73.98233795166014,40.757518768310554,N,344
id1751944,2,2016-02-11 21:28:21,2016-02-11 21:40:20,4,-73.99268341064453,40.72384262084961,-73.9737548828125,40.74878692626953,N,719
id3722714,2,2016-03-07 20:22:47,2016-03-07 20:43:58,2,-74.00995635986328,40.72098159790039,-73.9642333984375,40.81069946289063,N,1271
id1008879,2,2016-05-25 15:53:30,2016-05-25 16:02:55,1,-73.98856353759764,40.737171173095696,-73.98085021972656,40.74797058105469,N,565
id2712284,2,2016-04-28 18:45:54,2016-04-28 19:17:57,1,-73.94132995605469,40.79196166992188,-73.99118041992188,40.74977111816406,N,1923
id3481336,2,2016-01-10 09:59:10,2016-01-10 10:08:03,1,-73.96653747558594,40.76741027832031,-73.95001983642578,40.76865005493164,N,533
id2806242,2,2016-06-10 00:40:05,2016-06-10 00:54:15,1,-73.98943328857422,40.721237182617195,-73.98038482666014,40.74436569213867,N,850
id0818406,1,2016-04-16 01:46:13,2016-04-16 02:19:16,2,-73.99376678466798,40.75241470336913,-73.9519271850586,40.80915451049805,N,1983
id3667899,2,2016-02-25 20:06:22,2016-02-25 20:31:34,1,-73.97290802001953,40.764591217041016,-73.86691284179686,40.767520904541016,N,1512
id2501478,2,2016-02-04 17:18:20,2016-02-04 17:31:24,1,-73.96733856201173,40.772903442382805,-73.97383117675781,40.7558822631836,N,784
id3188815,2,2016-06-15 09:16:31,2016-06-15 09:20:59,1,-73.97221374511719,40.79409790039063,-73.97368621826173,40.78441619873047,N,268
id0042061,1,2016-02-18 18:21:47,2016-02-18 18:29:30,4,-73.97550964355469,40.765411376953125,-73.9845199584961,40.75983810424805,N,463
id0330260,1,2016-06-12 18:56:24,2016-06-12 19:10:00,1,-73.99130249023438,40.7298583984375,-73.99138641357422,40.74871826171875,N,816
id3079619,2,2016-02-19 08:58:47,2016-02-19 09:08:53,1,-73.99578094482422,40.69534683227539,-74.00826263427734,40.71210479736328,N,606
id0782370,2,2016-06-03 10:52:20,2016-06-03 11:00:57,1,-73.97978973388672,40.732769012451165,-73.98905944824217,40.74148941040039,N,517
id1400896,1,2016-05-30 18:51:05,2016-05-30 18:56:04,1,-73.98609924316406,40.752140045166016,-73.98015594482422,40.76741790771485,N,299
id1334526,2,2016-05-25 06:57:11,2016-05-25 07:11:34,1,-73.97229766845702,40.750091552734375,-74.01013946533203,40.72098159790039,N,863
id2490815,2,2016-01-14 12:35:43,2016-01-14 12:46:50,1,-73.95638275146483,40.7679557800293,-73.97161865234375,40.76170349121094,N,667
id2026555,1,2016-01-25 07:13:54,2016-01-25 07:26:44,1,-73.98297882080078,40.72673034667969,-73.96836090087889,40.75721740722656,N,770
id2854852,2,2016-02-16 12:39:55,2016-02-16 12:43:51,5,-73.99635314941406,40.7324104309082,-73.99591827392578,40.72924041748047,N,236
id3447260,2,2016-02-06 02:34:14,2016-02-06 02:44:47,1,-73.98590087890625,40.75226974487305,-73.96235656738281,40.76055908203125,N,633
id2596642,2,2016-03-19 16:20:42,2016-03-19 16:29:36,5,-73.99576568603516,40.764461517333984,-73.9949722290039,40.74995040893555,N,534
id0972140,2,2016-04-16 13:31:11,2016-04-16 13:48:55,1,-73.97386169433594,40.7479362487793,-73.96498107910156,40.714252471923835,N,1064
id2067858,2,2016-03-12 12:42:23,2016-03-12 12:50:17,1,-74.00892639160156,40.71363067626953,-74.00100708007811,40.72306060791016,N,474
id2581065,1,2016-06-22 22:23:53,2016-06-22 22:32:17,2,-73.98152923583984,40.758522033691406,-73.9578628540039,40.78239822387695,N,504
id1193399,2,2016-03-18 20:10:11,2016-03-18 20:25:32,1,-74.01132965087889,40.71480941772461,-73.9786605834961,40.720951080322266,N,921
id0507196,1,2016-05-05 00:42:20,2016-05-05 00:53:25,1,-73.96869659423827,40.7581443786621,-74.00727081298828,40.705299377441406,N,665
id3744740,1,2016-05-07 06:15:57,2016-05-07 06:21:21,1,-73.98564910888672,40.76266098022461,-73.9987030029297,40.75007247924805,N,324
id0280043,2,2016-04-04 00:31:59,2016-04-04 00:42:11,5,-73.97996520996092,40.752197265625,-73.9413070678711,40.74736785888672,N,612
id3173746,1,2016-04-24 01:39:51,2016-04-24 01:53:07,1,-74.00718688964845,40.74141311645508,-73.9915313720703,40.76798629760742,N,796
id2763252,1,2016-01-09 15:54:43,2016-01-09 16:00:40,1,-73.97264862060547,40.79365921020508,-73.9820556640625,40.778335571289055,N,357
id2786094,2,2016-01-22 22:57:25,2016-01-22 23:19:13,2,-73.98696899414062,40.73382568359375,-73.96546173095702,40.71353530883789,N,1308
id2843967,2,2016-02-08 14:57:51,2016-02-08 15:03:21,2,-73.98233795166014,40.771766662597656,-73.97318267822266,40.779876708984375,N,330
id3338682,1,2016-02-28 03:52:51,2016-02-28 04:04:12,1,-73.9852523803711,40.66872024536133,-73.96475982666014,40.682838439941406,N,681
id3953830,1,2016-02-04 22:09:11,2016-02-04 22:39:04,1,-73.99959564208984,40.73357772827149,-73.97329711914062,40.68572998046875,N,1793
id0025897,2,2016-01-25 22:09:28,2016-01-25 22:18:09,1,-73.97562408447266,40.789581298828125,-74.00254821777344,40.760696411132805,N,521
id0121250,2,2016-01-11 09:40:10,2016-01-11 10:15:08,1,-73.8857192993164,40.77310943603516,-74.01126098632812,40.7027587890625,N,2098
id3462038,2,2016-01-18 15:55:13,2016-01-18 16:03:37,1,-73.99485778808595,40.7656364440918,-73.98154449462889,40.7597541809082,N,504
id0275212,1,2016-06-21 13:12:57,2016-06-21 13:23:53,1,-73.9629364013672,40.771099090576165,-73.97339630126953,40.76261520385742,N,656
id3176609,1,2016-03-09 09:55:49,2016-03-09 10:26:55,1,-73.99462127685547,40.75031661987305,-74.0035400390625,40.71379089355469,N,1866
id2696299,2,2016-02-15 20:32:51,2016-02-15 20:43:06,1,-73.97628784179686,40.7762107849121,-73.98773956298828,40.7487907409668,N,615
id3864626,2,2016-01-31 11:26:35,2016-01-31 11:59:20,1,-73.97068786621094,40.7861213684082,-73.78893280029298,40.64168930053711,N,1965
id3128990,2,2016-01-06 22:22:44,2016-01-06 22:28:29,1,-73.98807525634764,40.73219299316406,-73.99343872070312,40.71722030639648,N,345
id2031489,1,2016-05-03 17:31:08,2016-05-03 17:46:50,1,-73.98566436767578,40.73518371582031,-73.96942138671875,40.75787734985352,N,942
id0216522,1,2016-04-23 21:55:41,2016-04-23 22:00:25,1,-73.95877838134764,40.781131744384766,-73.94508361816406,40.802600860595696,N,284
id1479132,2,2016-06-08 11:04:31,2016-06-08 11:23:00,6,-73.98969268798828,40.75724029541016,-73.96459197998048,40.7757682800293,N,1109
id0292552,1,2016-05-27 09:45:46,2016-05-27 09:53:35,1,-73.97705841064453,40.76441955566406,-73.9770278930664,40.774726867675774,N,469
id2825994,2,2016-04-07 21:18:23,2016-04-07 21:39:11,1,-73.99931335449217,40.754291534423835,-73.9850082397461,40.72354888916016,N,1248
id0020909,2,2016-03-04 13:20:18,2016-03-04 13:23:51,1,-73.96945190429686,40.78556060791016,-73.96047973632812,40.779888153076165,N,213
id3106025,2,2016-04-20 18:13:41,2016-04-20 18:28:48,1,-73.97802734375,40.75267028808594,-73.99269104003906,40.74374008178711,N,907
id0396341,1,2016-01-13 05:06:53,2016-01-13 05:14:46,1,-73.97958374023438,40.73113250732422,-74.01227569580078,40.70167922973633,N,473
id2030002,2,2016-01-11 07:06:28,2016-01-11 07:13:33,1,-73.94992065429686,40.78458023071289,-73.97218322753906,40.75904846191406,N,425
id1295239,2,2016-04-24 04:16:16,2016-04-24 04:32:54,2,-74.00565338134764,40.737598419189446,-73.94916534423827,40.77713394165039,N,998
id0712410,1,2016-05-20 20:20:39,2016-05-20 20:27:08,1,-73.98223876953125,40.745849609375,-73.98324584960938,40.73483657836913,N,389
id2932506,2,2016-02-07 12:03:11,2016-02-07 12:20:01,1,-73.97096252441406,40.748291015625,-73.96880340576173,40.79092025756836,N,1010
id3291673,1,2016-06-16 07:55:54,2016-06-16 08:01:15,1,-73.95452880859375,40.76739883422852,-73.95517730712889,40.779491424560554,N,321
id2530468,2,2016-05-02 14:28:53,2016-05-02 14:42:44,1,-73.97799682617188,40.77361679077149,-73.97554779052734,40.75112915039063,N,831
id0888808,1,2016-06-23 00:27:04,2016-06-23 01:10:37,2,-73.78104400634764,40.64501190185546,-73.9913330078125,40.749897003173835,N,2613
id1927950,1,2016-05-08 15:51:31,2016-05-08 16:06:50,1,-73.98866271972656,40.77410125732422,-73.95869445800781,40.763065338134766,N,919
id0549303,2,2016-02-18 20:03:54,2016-02-18 20:34:23,1,-74.00392150878906,40.75001907348633,-73.98999786376953,40.71929168701172,N,1829
id1963095,1,2016-03-18 02:59:17,2016-03-18 03:08:18,1,-73.93682861328125,40.6978759765625,-73.9141082763672,40.68709182739258,N,541
id3524731,1,2016-02-18 14:06:58,2016-02-18 14:31:22,1,-73.77652740478516,40.645389556884766,-73.87077331542967,40.77429962158203,N,1464
id2963803,2,2016-01-22 19:04:13,2016-01-22 19:27:50,5,-73.86284637451173,40.76860809326172,-73.9742889404297,40.79005813598633,N,1417
id3076542,2,2016-06-23 10:27:43,2016-06-23 10:52:27,1,-74.01583099365233,40.7151756286621,-73.98329162597656,40.776412963867195,N,1484
id2574576,1,2016-01-07 17:18:14,2016-01-07 17:52:13,2,-73.96234130859375,40.779090881347656,-74.01403045654298,40.71248626708984,N,2039
id0843046,1,2016-01-12 09:30:55,2016-01-12 09:52:39,1,-74.00894927978516,40.71366500854492,-73.98401641845702,40.751708984375,N,1304
id2792131,2,2016-06-02 09:41:52,2016-06-02 09:59:00,1,-73.98915100097656,40.769290924072266,-73.96614837646483,40.77082824707031,N,1028
id3361995,1,2016-05-01 04:25:46,2016-05-01 04:37:32,2,-73.92656707763672,40.698036193847656,-73.96192169189453,40.68655776977539,N,706
id0073564,1,2016-03-14 22:23:19,2016-03-14 22:44:59,3,-73.81597900390625,40.70161819458008,-73.97718048095702,40.74955368041992,Y,1300
id2930168,1,2016-06-30 05:30:12,2016-06-30 05:36:02,1,-73.956787109375,40.7711067199707,-73.92499542236328,40.75650787353516,N,350
id1851286,1,2016-02-07 15:18:24,2016-02-07 15:22:05,1,-73.99376678466798,40.74665832519531,-74.00255584716798,40.74494934082031,N,221
id2495005,1,2016-05-21 21:13:15,2016-05-21 21:19:02,2,-73.99044799804686,40.756160736083984,-73.97643280029298,40.77537536621094,N,347
id0496328,2,2016-04-05 06:40:26,2016-04-05 06:43:30,5,-74.0089111328125,40.71770858764648,-74.00480651855469,40.725749969482415,N,184
id0186124,1,2016-05-15 03:47:17,2016-05-15 04:12:00,1,-74.00144958496092,40.73454666137695,-73.99229431152342,40.6662712097168,N,1483
id3106586,1,2016-05-18 19:59:38,2016-05-18 20:26:12,1,-73.98938751220702,40.71916580200195,-74.00360870361328,40.71587371826172,N,1594
id2923168,2,2016-01-01 17:45:30,2016-01-01 18:00:58,1,-73.96231079101561,40.77915954589844,-73.98477172851561,40.74441146850586,N,928
id1480901,2,2016-04-16 17:22:58,2016-04-16 17:30:25,5,-74.00611877441406,40.7081413269043,-74.00704193115233,40.717330932617195,N,447
id0785145,2,2016-06-28 00:40:33,2016-06-28 00:54:19,1,-73.992431640625,40.75643157958984,-73.97154235839844,40.78239822387695,N,826
id3392011,1,2016-04-03 13:38:34,2016-04-03 14:02:17,1,-73.9577865600586,40.67102813720703,-74.0107421875,40.67198181152344,Y,1423
id0544768,2,2016-02-22 07:25:46,2016-02-22 07:50:02,1,-73.98797607421875,40.76480865478516,-74.00965881347656,40.70856094360352,N,1456
id2988603,2,2016-06-11 11:26:14,2016-06-11 11:31:24,5,-73.95478820800781,40.77359008789063,-73.96340942382812,40.76840972900391,N,310
id0691011,2,2016-04-09 13:10:24,2016-04-09 13:27:18,2,-73.99304962158203,40.7426986694336,-73.98448181152342,40.75973892211913,N,1014
id0423753,1,2016-01-12 11:42:05,2016-01-12 11:52:16,1,-73.9901123046875,40.740886688232415,-73.9954376220703,40.72390365600586,N,611
id2415000,2,2016-01-25 16:36:20,2016-01-25 16:40:07,2,-73.95478057861328,40.77740859985352,-73.95687103271484,40.768421173095696,N,227
id3704447,1,2016-02-06 01:57:04,2016-02-06 02:13:04,2,-74.00560760498048,40.750930786132805,-73.95126342773438,40.79772186279297,N,960
id3079005,2,2016-04-22 18:46:51,2016-04-22 18:59:39,1,-73.96405029296875,40.80303955078125,-73.98229217529298,40.77104949951172,N,768
id0918579,1,2016-03-17 16:22:08,2016-03-17 16:44:00,1,-74.0037841796875,40.72628784179688,-73.97665405273438,40.764278411865234,N,1312
id2783124,2,2016-03-31 18:23:11,2016-03-31 18:28:42,5,-73.97899627685547,40.71963882446289,-73.98020935058595,40.73051071166992,N,331
id1684841,2,2016-06-27 20:43:23,2016-06-27 20:55:21,1,-73.98120880126953,40.7477912902832,-73.99163055419923,40.76298141479492,N,718
id3208813,1,2016-05-06 02:25:32,2016-05-06 02:30:10,2,-74.0042724609375,40.719772338867195,-74.0029296875,40.72791290283203,N,278
id0667320,1,2016-04-06 22:29:15,2016-04-06 22:52:54,3,-73.9854965209961,40.76801681518555,-73.95333862304686,40.73754119873047,N,1419
id0153310,2,2016-02-23 05:37:04,2016-02-23 06:13:11,1,-73.78205108642578,40.64482879638672,-73.97853088378906,40.77801132202149,N,2167
id0586808,2,2016-01-29 09:14:42,2016-01-29 09:26:32,1,-74.00773620605469,40.73223876953125,-73.99913024902342,40.720020294189446,N,710
id3504582,2,2016-04-06 11:07:08,2016-04-06 11:30:17,1,-73.9936294555664,40.72161865234375,-73.99520874023438,40.74555587768555,N,1389
id3771672,1,2016-04-17 12:27:13,2016-04-17 12:45:16,1,-73.99800109863281,40.74629974365234,-73.97808837890625,40.75139999389648,N,1083
id1469617,1,2016-06-17 17:18:42,2016-06-17 17:39:21,1,-74.00889587402342,40.70661926269531,-73.99660491943358,40.71533584594727,N,1239
id0406826,2,2016-04-16 10:00:21,2016-04-16 10:08:49,1,-73.94464111328125,40.77947235107422,-73.96083068847656,40.770755767822266,N,508
id2983009,2,2016-04-04 21:05:08,2016-04-04 21:24:44,1,-73.98181915283203,40.757671356201165,-73.99224090576173,40.71749114990234,N,1176
id3798292,2,2016-06-08 22:54:33,2016-06-08 23:10:36,1,-73.96708679199217,40.763568878173835,-73.9896469116211,40.72584915161133,N,963
id3339093,2,2016-06-28 19:50:35,2016-06-28 19:59:31,5,-74.00676727294923,40.71963882446289,-74.00784301757811,40.705169677734375,N,536
id1506893,2,2016-06-10 02:35:15,2016-06-10 03:23:09,2,-73.96406555175781,40.76106262207031,-74.40645599365233,40.69973373413086,N,2874
id1884212,1,2016-05-17 14:09:22,2016-05-17 14:16:23,1,-73.97913360595702,40.78509140014648,-73.9847640991211,40.76927185058594,N,421
id3358877,1,2016-05-04 17:28:08,2016-05-04 17:52:40,1,-73.97528076171875,40.76385498046875,-73.99140930175781,40.75014114379882,N,1472
id2042121,2,2016-03-01 22:55:03,2016-03-01 23:12:35,1,-73.98213195800781,40.75753402709961,-73.91201782226561,40.7620964050293,N,1052
id3062504,1,2016-02-06 15:34:50,2016-02-06 15:46:21,1,-73.96007537841797,40.77547454833984,-73.97357940673827,40.762939453125,N,691
id0751592,1,2016-01-22 08:10:26,2016-01-22 08:25:45,1,-73.97673797607422,40.73923110961913,-73.98692321777342,40.73311614990234,N,919
id0304693,1,2016-01-08 20:26:43,2016-01-08 20:42:46,1,-73.97997283935547,40.74560546875,-74.00575256347656,40.74015808105469,N,963
id2020605,1,2016-05-11 18:59:34,2016-05-11 19:24:07,1,-73.99588012695312,40.69072723388672,-74.00252532958984,40.724979400634766,N,1473
id1600908,2,2016-04-18 09:49:52,2016-04-18 09:55:42,5,-73.9537582397461,40.79092025756836,-73.9558334350586,40.78301239013672,N,350
